datetime,total,total_tcp,total_http,total_udp,size,size_tcp,size_http,size_udp
1334279700,9723,1633,7187,903,21637,6592,7389,7656
1334280000,14809,6871,2458,5480,21117,6915,6062,8140
1334280300,15708,3828,6088,5792,14080,5058,2747,6275
1334280600,18589,4397,8321,5871,3149,956,829,1364
1334280900,13133,9387,2655,1091,21127,8511,9981,2635
1334281200,19002,4424,8784,5794,8810,7425,1094,291
1334281500,14983,9281,4282,1420,21532,6693,6691,8148
1334281800,14726,5865,5694,3167,14681,3583,2701,8397
1334282100,20943,9889,1884,9170,14628,5852,8572,204
1334282400,18216,827,8522,8867,20050,8717,8724,2609
1334282700,15264,3036,5728,6500,14774,5804,4598,4372
1334283000,16014,5968,8946,1100,11728,2255,7727,1746
1334283300,17749,2537,5875,9337,20603,9970,4516,6117
1334283600,22013,7903,4657,9453,11813,9568,1352,893
1334283900,20686,9251,3790,7645,11260,1904,2575,6781
1334284200,21064,9742,8940,2382,15319,8101,5765,1453
1334284500,9810,4691,2697,2422,8216,4252,3581,383
1334284800,11911,6970,83,4858,11191,8126,1905,1160
1334285100,18416,8938,3546,5932,15534,2927,3239,9368
1334285400,14524,6749,3427,4348,25618,7900,9280,8438
1334285700,12256,4741,6590,925,7272,1084,6068,120
1334286000,21031,9996,9161,1874,10618,3349,7117,152
1334286300,12918,9759,2300,859,13045,7879,1667,3499
1334286600,9545,679,377,8489,7231,2234,2588,2409
1334286900,10062,4742,665,4655,7730,88,7486,156
1334287200,12141,7832,964,3345,24600,7879,9382,7339
1334287500,6407,2967,211,3229,15625,2714,4739,8172
1334287800,19835,6733,7926,5176,20653,8124,4329,8200
1334288100,10338,3712,974,5652,12027,4676,601,6750
1334288400,14600,6283,1639,6678,11244,5577,511,5156
1334288700,11522,3176,3792,4554,10801,1467,6136,3198
1334289000,9100,2026,4123,2951,14672,463,4212,9997
1334289300,19949,3114,8873,7962,16621,9711,3301,3609
1334289600,14909,5531,7540,1838,18391,2821,7847,7723
1334289900,10029,4043,1291,4695,16210,8555,2861,4794
1334290200,17999,5157,7588,5254,7382,4313,1487,1582
1334290500,20386,6975,5452,7959,17369,5445,3213,8711
1334290800,26177,8417,9011,8749,17248,86,8848,8314
1334291100,11996,1770,6646,3580,20099,7516,7098,5485
1334291400,19685,6119,3912,9654,12022,5422,360,6240
1334291700,11596,1173,2808,7615,19568,2635,7767,9166
1334292000,14472,479,8686,5307,18329,6835,4951,6543
1334292300,5746,1500,731,3515,20312,8527,3294,8491
1334292600,10058,1393,6623,2042,20817,6288,8998,5531
1334292900,19217,6844,2663,9710,16238,6739,2581,6918
1334293200,24008,8324,9994,5690,11320,2469,6563,2288
1334293500,15062,734,8053,6275,21432,7528,6324,7580
1334293800,15860,3015,4783,8062,17434,8552,2299,6583
1334294100,13545,5284,4554,3707,10115,3968,12,6135
1334294400,25051,8737,7759,8555,10388,6038,3320,1030
1334294700,14072,8583,4546,943,23288,5838,9933,7517
1334295000,15715,535,5627,9553,8472,5149,1808,1515
1334295300,17133,3361,9371,4401,7779,3068,4041,670
1334295600,16398,7458,1933,7007,8419,211,1647,6561
1334295900,22674,9807,4829,8038,13268,2394,8313,2561
1334296200,15386,7970,2567,4849,11378,3061,4905,3412
1334296500,17494,9755,3232,4507,21146,4232,7434,9480
1334296800,16856,7045,4118,5693,16438,5603,8575,2260
1334297100,8243,2067,1445,4731,18023,7955,2831,7237
1334297400,5161,787,3872,502,24597,7972,9941,6684
1334297700,18694,3644,6619,8431,19588,1685,8591,9312
1334298000,17245,3148,7354,6743,11832,3531,2804,5497
1334298300,14787,901,9380,4506,20676,5825,6006,8845
1334298600,10860,7346,1651,1863,3943,63,3805,75
1334298900,16819,4478,7616,4725,15366,7510,1629,6227
1334299200,9029,388,3600,5041,15773,3448,2743,9582
1334299500,6215,947,4389,879,12283,3465,286,8532
1334299800,17987,6733,2834,8420,19255,6744,7005,5506
1334300100,10059,6187,1733,2139,14019,2354,6908,4757
1334300400,19177,6296,3279,9602,12312,7315,3728,1269
1334300700,21354,6829,9512,5013,12858,933,8273,3652
1334301000,15605,9481,2185,3939,7645,2474,2689,2482
1334301300,20270,8042,9064,3164,14131,4044,6505,3582
1334301600,22204,9434,9811,2959,8693,2017,2006,4670
1334301900,15891,5870,3743,6278,19984,7593,8626,3765
1334302200,13234,1433,4264,7537,4454,2885,298,1271
1334302500,26465,7966,9151,9348,18543,7831,4535,6177
1334302800,14988,1813,9395,3780,10560,2189,6088,2283
1334303100,11492,9018,1381,1093,24002,7756,6250,9996
1334303400,21602,9005,7319,5278,5927,1829,687,3411
1334303700,11706,6464,4527,715,15574,2274,8652,4648
1334304000,10716,2580,7708,428,5308,1793,2157,1358
1334304300,15942,532,8489,6921,19755,4607,9530,5618
1334304600,11888,4971,3341,3576,17721,5131,4986,7604
1334304900,11241,9500,1210,531,20956,9363,2655,8938
1334305200,3589,3430,133,26,14072,7050,2852,4170
1334305500,7767,5707,261,1799,20348,8781,7283,4284
1334305800,22358,6083,7180,9095,13120,2743,6253,4124
1334306100,15684,6782,6200,2702,15412,7545,546,7321
1334306400,12983,3989,4268,4726,22824,9359,7039,6426
1334306700,17219,4052,4721,8446,14872,8736,2053,4083
1334307000,9463,6231,1549,1683,20820,8597,9440,2783
1334307300,17284,1706,7986,7592,24754,8141,7592,9021
1334307600,17875,4773,5136,7966,9010,1573,2919,4518
1334307900,21740,7074,5690,8976,12551,2439,4588,5524
1334308200,15593,3684,2902,9007,15117,5054,9417,646
1334308500,9783,5974,1790,2019,13832,6244,7393,195
1334308800,10942,2585,6223,2134,17014,6064,5615,5335
1334309100,12120,1443,7784,2893,17554,7377,2289,7888
1334309400,17943,7682,2932,7329,17611,4648,5823,7140
1334309700,18986,6126,9440,3420,18163,9105,8095,963
1334310000,19177,3652,8653,6872,3329,640,920,1769
1334310300,26847,9697,7487,9663,21214,5974,6065,9175
1334310600,19608,7712,6158,5738,14828,7446,4855,2527
1334310900,16719,6410,5741,4568,20519,8393,4318,7808
1334311200,14982,7101,722,7159,16621,246,8014,8361
1334311500,10551,619,659,9273,15098,3694,2757,8647
1334311800,17254,9110,2173,5971,14307,2462,4084,7761
1334312100,17128,7853,5314,3961,19257,8373,4517,6367
1334312400,22610,3362,9983,9265,17878,6311,7142,4425
1334312700,15091,3394,4350,7347,16518,5220,1396,9902
1334313000,14662,7967,6468,227,7157,1474,5559,124
1334313300,16954,2882,4375,9697,12082,3089,7608,1385
1334313600,26937,9793,8489,8655,18672,1203,8095,9374
1334313900,15806,1386,9589,4831,7337,3815,987,2535
1334314200,11386,3679,6491,1216,7468,2537,3266,1665
1334314500,10724,3103,4454,3167,6079,2238,445,3396
1334314800,13410,3527,645,9238,9025,5714,2713,598
1334315100,26434,8905,8865,8664,20242,3362,9627,7253
1334315400,18649,4169,5432,9048,11859,4495,913,6451
1334315700,15247,2860,7455,4932,16819,2132,9366,5321
1334316000,5196,765,1954,2477,9372,2408,1086,5878
1334316300,18508,6789,4264,7455,15643,6591,8394,658
1334316600,16170,4244,6834,5092,19161,281,9716,9164
1334316900,6608,2350,3575,683,20155,6972,5316,7867
1334317200,9420,4953,1408,3059,16179,7077,6724,2378
1334317500,14180,5798,8312,70,23427,8715,8530,6182
1334317800,21877,8677,9929,3271,12757,5593,5217,1947
1334318100,13820,5562,1279,6979,16465,8843,7511,111
1334318400,12347,1990,6635,3722,16283,2117,9248,4918
1334318700,22216,4468,8209,9539,17816,7098,3309,7409
1334319000,14639,2341,4504,7794,6122,936,4768,418
1334319300,14558,7126,2613,4819,21341,9889,9959,1493
1334319600,9733,5409,4311,13,13047,5899,1807,5341
1334319900,19843,5922,8533,5388,12136,2751,9184,201
1334320200,19176,9815,6873,2488,21579,3623,8375,9581
1334320500,10988,4203,3186,3599,12707,2433,7921,2353
1334320800,16779,5790,7433,3556,18664,2950,7743,7971
1334321100,20434,9434,4206,6794,20962,5745,9604,5613
1334321400,14523,7384,6067,1072,13544,980,6859,5705
1334321700,21502,8981,5404,7117,15865,691,7918,7256
1334322000,18752,7920,3762,7070,13730,5407,5103,3220
1334322300,15688,5153,3175,7360,13470,2787,3833,6850
1334322600,20044,8869,4622,6553,10048,686,8039,1323
1334322900,11006,6764,2199,2043,15899,4783,9992,1124
1334323200,9126,3061,4659,1406,19545,4696,9304,5545
1334323500,18503,3158,8453,6892,20720,9209,4097,7414
1334323800,9552,2328,1523,5701,14804,2442,9287,3075
1334324100,13664,5987,5895,1782,9760,202,4261,5297
1334324400,19541,9209,5284,5048,8662,2542,685,5435
1334324700,25535,8018,9877,7640,17526,9040,5024,3462
1334325000,9896,8770,409,717,13110,4651,1261,7198
1334325300,16726,396,7569,8761,8921,2690,4773,1458
1334325600,20749,5175,7533,8041,13945,60,7197,6688
1334325900,16881,7999,8497,385,4103,2617,797,689
1334326200,13454,4097,364,8993,6913,1468,53,5392
1334326500,23415,9809,4388,9218,24020,8311,8753,6956
1334326800,9061,6623,770,1668,17738,6174,5536,6028
1334327100,18934,1595,7696,9643,4165,2029,1407,729
1334327400,16601,8210,958,7433,17187,6415,5311,5461
1334327700,18035,518,9929,7588,8213,3743,1737,2733
1334328000,23620,9979,8503,5138,17433,4062,7891,5480
1334328300,24088,9828,8716,5544,12187,7634,2111,2442
1334328600,10559,1116,8105,1338,18196,6298,5197,6701
1334328900,14918,513,6202,8203,13541,412,7209,5920
1334329200,18270,7817,3762,6691,25648,9169,9788,6691
1334329500,15693,4678,5709,5306,10411,6652,3238,521
1334329800,11342,7739,1653,1950,14035,2580,9436,2019
1334330100,12710,1349,6275,5086,21406,2583,9204,9619
1334330400,8415,1075,3355,3985,13535,8785,1522,3228
1334330700,9173,173,6460,2540,20748,4801,8743,7204
1334331000,18487,7036,4656,6795,19995,3531,8148,8316
1334331300,24940,6905,8630,9405,17976,934,9743,7299
1334331600,14333,6297,1979,6057,14314,8236,576,5502
1334331900,19506,1219,9164,9123,5647,4657,833,157
1334332200,7678,1744,3882,2052,11692,4816,6038,838
1334332500,19201,9694,7749,1758,20280,7912,5789,6579
1334332800,10515,2072,1428,7015,15373,5441,7673,2259
1334333100,13867,632,9045,4190,13434,7799,375,5260
1334333400,14130,5370,5527,3233,14161,3372,6250,4539
1334333700,13959,8748,1445,3766,16654,9801,6152,701
1334334000,12650,5568,2915,4167,13913,9422,2572,1919
1334334300,17328,2781,4700,9847,14654,9068,4502,1084
1334334600,21150,7662,4155,9333,14993,2926,9386,2681
1334334900,19397,8167,6475,4755,23276,6829,7619,8828
1334335200,14098,4472,6720,2906,9255,4813,695,3747
1334335500,11834,3807,3245,4782,20501,4308,8915,7278
1334335800,20700,7987,3857,8856,12728,8371,3439,918
1334336100,10283,751,8771,761,21095,9179,3708,8208
1334336400,20006,8253,7668,4085,14614,9588,4779,247
1334336700,12215,9704,1933,578,20623,3018,8986,8619
1334337000,14446,6314,4503,3629,10171,1221,240,8710
1334337300,7986,1282,3553,3151,15117,7436,5283,2398
1334337600,15546,390,5961,9195,14397,6497,6802,1098
1334337900,19190,5728,6998,6464,11657,641,5423,5593
1334338200,8237,6214,1793,230,13702,4233,1125,8344
1334338500,20085,7086,9113,3886,14665,5866,1621,7178
1334338800,14194,7246,1437,5511,17260,3911,7268,6081
1334339100,20692,8243,7261,5188,17156,7928,3708,5520
1334339400,16639,2829,5378,8432,25300,9869,6103,9328
1334339700,19993,6363,7692,5938,15079,1964,9477,3638
1334340000,20105,2767,8973,8365,17509,9595,5304,2610
1334340300,3073,66,1080,1927,16970,5107,4517,7346
1334340600,16801,9132,6319,1350,14758,9930,1188,3640
1334340900,9006,3258,5589,159,25936,6376,9654,9906
1334341200,10697,2172,132,8393,23866,8631,8342,6893
1334341500,6876,1841,1783,3252,13370,2137,7851,3382
1334341800,16650,8941,1790,5919,16742,8231,4477,4034
1334342100,10338,3349,6117,872,10928,1476,205,9247
1334342400,20072,9531,5895,4646,8876,178,4392,4306
1334342700,11887,1844,8920,1123,19670,9891,1495,8284
1334343000,8692,4876,3710,106,20556,7510,3645,9401
1334343300,9466,3855,1381,4230,8371,859,6899,613
1334343600,10795,6600,2991,1204,15175,1335,9489,4351
1334343900,11072,3294,6232,1546,14074,3136,7676,3262
1334344200,15208,8635,6136,437,10148,4083,257,5808
1334344500,11144,3215,3773,4156,15306,4628,1429,9249
1334344800,12317,3889,1991,6437,11619,2645,6388,2586
1334345100,16607,6407,5060,5140,6733,2355,1690,2688
1334345400,21008,8868,8051,4089,19961,5626,6772,7563
1334345700,14174,3733,990,9451,13621,2367,2027,9227
1334346000,17741,4224,5610,7907,15027,4376,6552,4099
1334346300,16346,3243,6375,6728,3028,2533,378,117
1334346600,10733,1076,7037,2620,13451,1720,9306,2425
1334346900,5013,2281,170,2562,15641,6581,4054,5006
1334347200,19989,7212,4778,7999,22599,9613,4429,8557
1334347500,21571,9322,4426,7823,19117,4567,9194,5356
1334347800,11773,1748,1974,8051,14436,5290,116,9030
1334348100,18366,7083,3700,7583,5835,438,5154,243
1334348400,18541,6523,5784,6234,11872,6840,2389,2643
1334348700,21147,7836,8608,4703,21958,8277,4873,8808
1334349000,15510,6425,2607,6478,16213,7042,4390,4781
1334349300,22046,3321,9853,8872,18928,8774,2477,7677
1334349600,16220,5775,1499,8946,17346,7567,4171,5608
1334349900,13002,3770,4385,4847,6801,1395,3626,1780
1334350200,13715,7331,2842,3542,10098,8457,5,1636
1334350500,13130,6926,3228,2976,22875,5566,8963,8346
1334350800,15521,2830,4375,8316,15904,6686,1192,8026
1334351100,15923,6214,575,9134,24153,8602,9695,5856
1334351400,7693,2708,1199,3786,20487,7531,8061,4895
1334351700,6891,3172,2900,819,5690,2229,1238,2223
1334352000,12570,2710,7313,2547,7527,35,5760,1732
1334352300,5215,1964,2775,476,13881,298,7892,5691
1334352600,15188,8747,5169,1272,12708,1691,7588,3429
1334352900,24120,7335,9937,6848,21124,7713,9996,3415
1334353200,6777,550,3745,2482,20532,6422,5024,9086
1334353500,12713,3181,250,9282,12857,2014,7619,3224
1334353800,10973,5180,1333,4460,10971,8901,1723,347
1334354100,3532,1687,254,1591,10461,5547,4846,68
1334354400,13016,7295,5642,79,13998,6131,2107,5760
1334354700,13787,4096,9168,523,14454,5047,8701,706
1334355000,9573,1547,2711,5315,12162,6103,2566,3493
1334355300,8566,4405,1310,2851,18631,8843,8556,1232
1334355600,24395,8502,6112,9781,12676,3940,6313,2423
1334355900,18773,1185,8614,8974,9519,817,6131,2571
1334356200,13749,6622,5118,2009,17017,3737,4225,9055
1334356500,14532,7950,2285,4297,18674,5654,7631,5389
1334356800,14864,8170,2774,3920,12298,8808,2551,939
1334357100,17969,3610,5625,8734,16502,2280,4293,9929
1334357400,21727,7307,8742,5678,21458,5263,8033,8162
1334357700,19554,4281,7449,7824,14981,7831,1673,5477
1334358000,13134,6144,5623,1367,14619,7871,123,6625
1334358300,15405,1741,6021,7643,11435,1931,3020,6484
1334358600,12583,552,4622,7409,17317,7430,7300,2587
1334358900,15346,9015,1951,4380,10591,3377,2439,4775
1334359200,7692,5029,2528,135,25509,7591,8010,9908
1334359500,11646,2754,264,8628,21414,8766,4905,7743
1334359800,21277,2431,9642,9204,12554,2904,8146,1504
1334360100,15265,4979,3707,6579,16397,4653,5160,6584
1334360400,16919,7255,6486,3178,19983,7430,9201,3352
1334360700,10655,4104,5307,1244,12907,5782,3318,3807
1334361000,18656,695,9538,8423,13336,5463,4619,3254
1334361300,14621,5036,5736,3849,23310,8300,5544,9466
1334361600,17130,3936,6838,6356,12445,7709,2000,2736
1334361900,19507,8294,2084,9129,15168,3866,4129,7173
1334362200,9077,3766,4785,526,11010,3921,3547,3542
1334362500,13604,1150,5468,6986,14249,725,4132,9392
1334362800,18014,9491,2694,5829,13125,5097,4296,3732
1334363100,21415,7986,6773,6656,21143,7867,7266,6010
1334363400,13009,976,4288,7745,21172,8043,9547,3582
1334363700,15207,1377,6465,7365,5897,2390,1165,2342
1334364000,21646,8798,9905,2943,11512,2549,6666,2297
1334364300,6871,3021,1158,2692,14164,5865,946,7353
1334364600,9841,166,9544,131,9940,5085,4122,733
1334364900,7153,693,4309,2151,18932,6714,8930,3288
1334365200,15493,4488,4003,7002,9651,584,5651,3416
1334365500,21158,7593,6694,6871,13281,3633,8150,1498
1334365800,16052,3572,4141,8339,19684,529,9785,9370
1334366100,8409,4003,1023,3383,14106,6351,6170,1585
1334366400,14479,5470,270,8739,14152,4527,6310,3315
1334366700,6519,1813,3318,1388,15055,3594,6150,5311
1334367000,12654,9957,945,1752,22393,9543,9046,3804
1334367300,14984,1755,5801,7428,18687,4164,9766,4757
1334367600,22117,7012,5373,9732,14143,4579,4968,4596
1334367900,14366,7095,6841,430,13218,5753,5093,2372
1334368200,12997,4831,4553,3613,14435,2553,9355,2527
1334368500,14537,1017,5928,7592,12165,2422,1040,8703
1334368800,17617,9633,1391,6593,13399,5189,487,7723
1334369100,20418,6647,8027,5744,19243,5028,5334,8881
1334369400,12944,9119,877,2948,19286,9567,6129,3590
1334369700,22364,9476,9187,3701,10566,6498,751,3317
1334370000,13548,6831,2830,3887,22694,9994,8389,4311
1334370300,19796,9722,467,9607,12259,2908,6786,2565
1334370600,21007,9481,3881,7645,14814,7531,561,6722
1334370900,10899,2229,3550,5120,10980,695,2313,7972
1334371200,21369,9355,7161,4853,12012,8643,1712,1657
1334371500,8363,264,6821,1278,23646,6102,7989,9555
1334371800,17783,2951,9555,5277,15407,5393,1532,8482
1334372100,17003,535,9131,7337,11917,3187,4309,4421
1334372400,13195,6206,125,6864,9424,1346,2760,5318
1334372700,7676,4255,881,2540,12389,3320,141,8928
1334373000,12288,471,7627,4190,9438,1927,1633,5878
1334373300,8461,3048,3170,2243,12611,2461,2421,7729
1334373600,14937,2423,6674,5840,17325,6512,4221,6592
1334373900,15877,4428,8543,2906,17863,4692,8545,4626
1334374200,7884,2443,2104,3337,11318,5144,4760,1414
1334374500,21250,5739,9351,6160,21228,9832,3495,7901
1334374800,20303,6912,5863,7528,18271,2242,7801,8228
1334375100,8496,5774,1035,1687,13817,4909,5389,3519
1334375400,12827,4822,2808,5197,13929,1938,5474,6517
1334375700,22987,8747,8208,6032,6630,1333,427,4870
1334376000,7033,2491,2344,2198,15598,3742,3566,8290
1334376300,8033,1601,1891,4541,16668,1259,8221,7188
1334376600,4121,989,490,2642,19397,5524,5542,8331
1334376900,11489,686,933,9870,14994,7988,2205,4801
1334377200,9306,4097,1552,3657,22011,8340,4807,8864
1334377500,7935,3579,1502,2854,8087,2118,2632,3337
1334377800,8808,2828,1700,4280,16845,5522,8945,2378
1334378100,13863,1146,5214,7503,18462,8797,1685,7980
1334378400,13951,2463,5144,6344,13543,4577,6632,2334
1334378700,20575,9504,6329,4742,8139,1793,6005,341
1334379000,17484,7085,2445,7954,19814,4494,7953,7367
1334379300,21426,5793,8991,6642,19277,7473,7257,4547
1334379600,16314,3555,6335,6424,12677,6965,2977,2735
1334379900,13214,3633,7377,2204,15052,521,4714,9817
1334380200,18595,5030,6343,7222,11682,5002,3076,3604
1334380500,16577,4788,5872,5917,16326,4069,5365,6892
1334380800,15246,7803,1019,6424,22568,4333,8356,9879
1334381100,18504,8051,3557,6896,14842,4757,3375,6710
1334381400,3589,1859,1334,396,14766,4061,7179,3526
1334381700,20529,7325,8295,4909,15030,756,6662,7612
1334382000,12000,4233,6870,897,13787,2290,8357,3140
1334382300,11931,7113,1270,3548,11540,3386,2409,5745
1334382600,16481,2966,8050,5465,9721,1629,5074,3018
1334382900,24563,9208,7348,8007,5901,32,1072,4797
1334383200,6230,333,4203,1694,14169,7376,121,6672
1334383500,9067,6423,1728,916,4335,3200,969,166
1334383800,15557,7409,3313,4835,7600,3772,3076,752
1334384100,17616,9118,3265,5233,16783,4462,5251,7070
1334384400,3566,2080,22,1464,15315,4509,4228,6578
1334384700,10863,2149,3102,5612,16525,1556,5547,9422
1334385000,8982,5490,2811,681,6543,1690,2217,2636
1334385300,8096,3216,3858,1022,25692,7890,9371,8431
1334385600,5344,399,2238,2707,14639,3627,4217,6795
1334385900,14487,5006,4746,4735,14672,5000,7764,1908
1334386200,6898,1809,4335,754,6185,884,4881,420
1334386500,16815,4540,8300,3975,16389,4816,7077,4496
1334386800,12194,5231,2329,4634,8651,2804,2767,3080
